رموطه	1956	-0.0524271701754	0.0667162531338	NEG
ترّف	16	0.0199051078819	0.0282689681776	NEG
امعه	24879	0.0369104165644	0.0507200718533	NEG
مش هتموت	33	0.0360236766098	0.0125073298179	POS
جامد	11963	0.0255370231556	0.0473463787949	NEG
خبؤ	93	0.00894528050109	0.0264563762871	NEG
ضلالي	229	0.0214619753854	0.025579247845	NEG
قدوس	419	0.0335785734546	0.0217602949795	POS
اخر	148183	0.0544044149132	0.0627311181823	NEG
وسخة	109	-0.0183219856786	0.0429404153845	NEG
عيل حافي وجعان	0	0	0	NEG
اناني	2735	0.0160397723013	0.0369411974155	NEG
محترم	32852	0.149112939486	0.108526014297	POS
فلانه عشان	3	0.0482745778525	-0.0014042824146	POS
سياسي	21559	0.0172511067905	0.0530086586178	NEG
بحبها اوي	10	0.0599036738508	-0.0635532281294	POS
بنت المخانيث	2	0.0332133093313	0.0167731189367	POS
بتوع السيسي المعرص	1	0.0332133093313	0	POS
مريضه	10670	0.119690575759	0.0974906309885	POS
فقيه بلنتي لنصصصصصر	1	0	0.0974906309885	NEG
اهبل	2198	0.00112550804041	0.0461380736463	NEG
رووعه	1765	0.0722514009895	-0.00670246132244	POS
بني قديم	10	0.0111012996507	0.0364442468563	NEG
ام كس مدود	0	0	0	NEG
فقيع	212	0.00555102015604	0.0342352146373	NEG
بتاعت نمر	1	0	0.0342352146373	NEG
شمال	15251	0.0375436904723	0.0459684053874	NEG
بتضرب	870	0.00422432738334	0.0427205302229	NEG
حر	274930	0.0441021053463	0.0895259827221	NEG
بلد	62510	0.0193939660155	0.0648565003098	NEG
اتشحور	7	0.00223922305558	0.0298880403249	NEG
قرده	744	0.019649744963	0.0345556386575	NEG
صوفي	2080	0.0337859947477	0.0286518005466	POS
فاضل بعيد	0	0	0	NEG
شخص متناك	0	0	0	NEG
حاد	51463	0.0423087821652	0.0515561158463	NEG
نذل	2678	0.020906734707	0.0375643704006	NEG
قادر	8178	0.0358292067261	0.0346862280183	POS
اللي اسمك اسكندر	1	0	0.0346862280183	NEG
برجوازي متسلق	1	0	0.0346862280183	NEG
طفران	732	0.0351106235217	0.0196646704697	POS
رغاي	267	0.0123729099151	0.0328951023463	NEG
جدعان	2944	0.0140414630273	0.0427907056269	NEG
كبير	46226	0.0493414537659	0.044708551184	POS
